CC Num,SiteID,AUNum,Stream Class,Date,Waterbody,Watertype,Water_Class,Location,Link,Latitude,Longitude,County,Basin,Subbasin,Huc_8Digit,EcoRegion,Sample Type,Drainage,Temp_C,Sp_Cond,pH_SU,Diss_Oxy,Channel Modification,Instream Habitat,Substrate,Pools,Riffles,LBank,RBank,Shade,LRiparian,RRiparian,Total Score
3130,IB31,14-(7),,7/27/83,LUMBER R,River,,SR 1003 NR PEMBROKE,3130,34.64166667,-79.18055556,Robeson,LBR,51,3040203,CA,Full Scale,437,0,0,0,0,,,,,,,,,,,
3131,BB264,18-31-24-(7),,7/27/83,ROCKFISH CR,Creek,,US 301 BUS,3131,34.96583333,-78.91777778,Cumberland,CPF,15,3030004,CA,Full Scale,291,0,0,0,0,,,,,,,,,,,
11837,NB127,,,10/28/14,DAN R,River,Riverine,OFF SR 1779,,36.48488,-79.717196,Rockingham,ROA,,3010103,P,Full Scale,1700,12.5,98.3,7.1,10.2,5,16,12,6,3,6,4,2,1,4,59
8749,CB229,11-135-4b,,5/21/02,ABERNETHY CR,Creek,Freshwater Forested/Shrub Wetland,DNS SR 1302,8749,35.25611111,-81.28972222,Gaston,CTB,37,3050101,P,Full Scale,4.17,13,424,7.7,6.8,5,18,8,10,14,5,5,10,5,5,85
3134,QB42,Dec-46,,8/10/83,ROARING R,River,,SR 1990,3134,36.24972222,-81.04416667,Wilkes,YAD,1,3040101,MT,Full Scale,128.3,0,0,0,0,,,,,,,,,,,
5090,CB228,11-135-4b,,9/12/89,ABERNETHY CR,Creek,Riverine,NR RUSTIC HILLS CIR,5090,35.25694444,-81.27611111,Gaston,CTB,37,3050101,P,EPT,5.15,0,0,0,0,,,,,,,,,,,
11838,NB128,,,10/28/14,DAN R,River,Riverine,NC 700,,36.4985,-79.68147,Rockingham,ROA,,3010103,P,Full Scale,1720,13.2,97.8,7.4,10.7,5,17,8,4,3,5,5,2,5,3,57
5091,CB262,11-135-4b,,9/12/89,ABERNETHY CR,Creek,Riverine,NR VALLEY CT,5091,35.2575,-81.27361111,Gaston,CTB,37,3050101,P,EPT,6.51,0,0,0,0,,,,,,,,,,,
10180,CB262,11-135-4b,,6/18/07,ABERNETHY CR,Creek,Riverine,NR VALLEY CT,10180,35.2575,-81.27361111,Gaston,CTB,37,3050101,P,Full Scale,6.51,22.5,379,7.4,9,4,18,12,10,14,6,6,10,3,5,88
12758,NB128,,,9/16/21,DAN R,River,Riverine,NC 700,,36.4985,-79.68147,Rockingham,ROA,,3010103,P,Full Scale,1720,22.7,91.4,7.5,8.4,5,18,10,5,3,5,7,3,5,3,64
7987,NB22,22-(55.75),,8/24/99,DAN R,River,Riverine,NC 57,7987,36.54083333,-79.215,Caswell,ROA,4,3010104,P,Full Scale,2340,27,268,7.2,6.3,4,16,3,6,3,3,3,2,3,3,46
3137,NB20,22-(39)a,,8/11/83,DAN R,River,Riverine,SR 1761,3137,36.54138889,-79.60583333,Rockingham,ROA,3,3010103,P,Full Scale,1780,0,0,0,0,,,,,,,,,,,
3400,NB20,22-(39)a,,9/13/84,DAN R,River,Riverine,SR 1761,3400,36.54138889,-79.60583333,Rockingham,ROA,3,3010103,P,Full Scale,1780,0,0,0,0,,,,,,,,,,,
3839,NB20,22-(39)a,,7/9/86,DAN R,River,Riverine,SR 1761,3839,36.54138889,-79.60583333,Rockingham,ROA,3,3010103,P,Full Scale,1780,0,0,0,0,,,,,,,,,,,
4156,NB20,22-(39)a,,7/23/87,DAN R,River,Riverine,SR 1761,4156,36.54138889,-79.60583333,Rockingham,ROA,3,3010103,P,Full Scale,1780,0,0,0,0,,,,,,,,,,,
5174,NB1,23-8-6-(1),,2/15/90,ANDERSON SWAMP CR,Creek,Freshwater Forested/Shrub Wetland,I-85,5174,36.36777778,-78.36527778,Vance,ROA,6,3010102,P,Full Scale,1.4241,0,0,0,0,,,,,,,,,,,
4034,JB139,27-23-3,,3/25/87,AUSTIN CR,Creek,Freshwater Forested/Shrub Wetland,SR 2053,4034,35.96138889,-78.48638889,Wake,NEU,2,3020201,P,EPT,4,0,0,0,0,,,,,,,,,,,
5697,NB20,22-(39)a,,8/14/91,DAN R,River,Riverine,SR 1761,5697,36.54138889,-79.60583333,Rockingham,ROA,3,3010103,P,Full Scale,1780,0,0,0,0,,,,,,,,,,,
4995,BB165,17-(25.7),,7/26/89,DEEP R,River,Riverine,NC 22,4995,35.47805556,-79.52083333,Moore,CPF,10,3030003,P,Full Scale,801,0,0,0,0,,,,,,,,,,,
3363,QB305,13-17-7,,10/16/84,BACK CR,Creek,Freshwater Forested/Shrub Wetland,SR 2828,3363,35.27777778,-80.73166667,Mecklenburg,YAD,11,3040105,P,Full Scale,0.8,0,0,0,0,,,,,,,,,,,
9211,QB305,13-17-7,,7/30/03,BACK CR,Creek,Freshwater Forested/Shrub Wetland,SR 2828,9211,35.27777778,-80.73166667,Mecklenburg,YAD,11,3040105,P,Qual 4,0.8,22,120,7.2,7.6,4,15,3,0,7,5,2,5,3,0,44
3030,BB298,17-(10.5)e2,,8/25/83,DEEP R,River,Riverine,SR 1456,3030,35.50027778,-79.58111111,Moore,CPF,9,3030003,P,Full Scale,628,0,0,0,0,,,,,,,,,,,
9243,QB304,13-17-7,,7/30/03,BACK CR,Creek,Freshwater Forested/Shrub Wetland,SR 1138,9243,35.30888889,-80.6475,Cabarrus,YAD,11,3040105,P,Full Scale,9.2,25,107,6.9,6.5,4,12,10,4,12,5,5,10,5,5,72
7138,QB275,13-2-3-3-(1.5),,8/8/96,BACK CR,Creek,Freshwater Forested/Shrub Wetland,SR 1318,7138,35.6875,-79.93472222,Randolph,YAD,9,3040103,P,EPT,37.9,24,93,7.1,6.6,,,,,,,,,,,
7999,BB340,16-18-(6),,11/4/99,BACK CR,Creek,Riverine,SR 1936,7999,36.08583333,-79.33472222,Alamance,CPF,2,3030002,P,EPT,73.2,14,95,6.7,8.8,,,,,,,,,,,
12502,AB116,,,4/29/19,BALD KNOB CR,Creek,Riverine,SR 1627,,35.52355,-81.5998,Cleveland,BRD,,3050105,P,Qual 4,1.75,16.2,32.4,6.67,9.4,3,10,6,7,7,0,5,5,3,3,49
4021,QB139,12-94-1,,3/19/87,BARKERS CR,Creek,Freshwater Forested/Shrub Wetland,SR 1620,4021,36.24111111,-80.35555556,Forsyth,YAD,4,3040101,P,EPT,1.11,0,0,0,0,,,,,,,,,,,
3371,QB276,13-2-18-(2.5),,10/31/84,BARNES CR,Creek,Riverine,SR 1303,3371,35.43861111,-79.99888889,Montgomery,YAD,9,3040103,P,Full Scale,23.1,0,0,0,0,,,,,,,,,,,
3453,QB276,13-2-18-(2.5),,5/20/85,BARNES CR,Creek,Riverine,SR 1303,3453,35.43861111,-79.99888889,Montgomery,YAD,9,3040103,P,Full Scale,23.1,0,0,0,0,,,,,,,,,,,
4937,QB393,13-17-40-6,,5/16/89,WAXHAW BR,Branch,Riverine,SR 1937,4937,34.88611111,-80.40416667,Union,YAD,14,3040105,P,Full Scale,6.2232,0,0,0,0,,,,,,,,,,,
10080,QB384,13-17-36-(5)b,,8/22/06,RICHARDSON CR,Creek,Riverine,SR 1600,10080,35.15805556,-80.23638889,Anson,YAD,14,3040105,P,EPT,234.6,26.8,291,7.6,11.4,4,17,12,8,15,6,7,7,4,4,84
11266,QB384,13-17-36-(5)b,,8/4/11,RICHARDSON CR,Creek,Riverine,SR 1600,,35.15805556,-80.23638889,Anson,YAD,14,3040105,P,EPT,234.6,28.5,685,7.4,6.4,5,16,12,6,10,6,7,5,5,4,76
3193,IB8,14-2-6ut54,,2/9/84,JOES BR,Branch,,NR SR 1003,3193,35.08027778,-79.59944444,Richmond,LBR,50,3040203,CA,Full Scale,0.47,0,0,0,0,,,,,,,,,,,
3194,IB17,14-2-(1)but24,,2/9/84,WHITE CEDAR BR,Branch,,NR SR 1465,3194,35.09583333,-79.58277778,Richmond,LBR,50,3040203,CA,Full Scale,0.43,0,0,0,0,,,,,,,,,,,
3195,IB10,14-2-6,,2/9/84,NAKED CR,Creek,,SR 1003,3195,35.08194444,-79.59027778,Richmond,LBR,50,3040203,CA,Full Scale,37.1,0,0,0,0,,,,,,,,,,,
3890,BB298,17-(10.5)e2,,8/6/86,DEEP R,River,Riverine,SR 1456,3890,35.50027778,-79.58111111,Moore,CPF,9,3030003,P,Full Scale,628,0,0,0,0,,,,,,,,,,,
3198,IB15,14-2-10-1-(1),,2/14/84,UT DEEP CR,Creek,,NR TOPAZ DR,3198,35.19916667,-79.54583333,Moore,LBR,50,3040203,CA,Full Scale,0.25,0,0,0,0,,,,,,,,,,,
3201,BB223,18-23-13,,2/23/84,JAMES CR,Creek,,NR SR 2028,3201,35.16111111,-79.35138889,Moore,CPF,14,3030004,CA,Full Scale,3.81,0,0,0,0,,,,,,,,,,,
3202,IB69,14-34-4-(1),,2/23/84,JORDAN CR,Creek,,NR SR 1328,3202,34.97,-79.52611111,Scotland,LBR,55,3040204,CA,Full Scale,0.19,0,0,0,0,,,,,,,,,,,
3573,QB276,13-2-18-(2.5),,8/1/85,BARNES CR,Creek,Riverine,SR 1303,3573,35.43861111,-79.99888889,Montgomery,YAD,9,3040103,P,Full Scale,23.1,0,0,0,0,,,,,,,,,,,
4133,QB276,13-2-18-(2.5),,7/8/87,BARNES CR,Creek,Riverine,SR 1303,4133,35.43861111,-79.99888889,Montgomery,YAD,9,3040103,P,Full Scale,23.1,0,0,0,0,,,,,,,,,,,
4162,QB276,13-2-18-(2.5),,7/20/87,BARNES CR,Creek,Riverine,SR 1303,4162,35.43861111,-79.99888889,Montgomery,YAD,9,3040103,P,EPT,23.1,0,0,0,0,,,,,,,,,,,
4212,BB298,17-(10.5)e2,,8/27/87,DEEP R,River,Riverine,SR 1456,4212,35.50027778,-79.58111111,Moore,CPF,9,3030003,P,Full Scale,628,0,0,0,0,,,,,,,,,,,
4975,QB276,13-2-18-(2.5),,7/11/89,BARNES CR,Creek,Riverine,SR 1303,4975,35.43861111,-79.99888889,Montgomery,YAD,9,3040103,P,Full Scale,23.1,0,0,0,0,,,,,,,,,,,
7134,QB276,13-2-18-(2.5),,8/7/96,BARNES CR,Creek,Riverine,SR 1303,7134,35.43861111,-79.99888889,Montgomery,YAD,9,3040103,P,Full Scale,23.1,25,40,7.2,7.6,,,,,,,,,,,
8552,QB276,13-2-18-(2.5),,8/9/01,BARNES CR,Creek,Riverine,SR 1303,8552,35.43861111,-79.99888889,Montgomery,YAD,9,3040103,P,Full Scale,23.1,24,61,0,7.3,4,18,12,6,12,7,7,7,5,5,83
8637,QB276,13-2-18-(2.5),,9/28/01,BARNES CR,Creek,Riverine,SR 1303,8637,35.43861111,-79.99888889,Montgomery,YAD,9,3040103,P,Full Scale,23.1,16,54,7.6,11.7,,,,,,,,,,,
9908,QB276,13-2-18-(2.5),,5/15/06,BARNES CR,Creek,Riverine,SR 1303,9908,35.43861111,-79.99888889,Montgomery,YAD,9,3040103,P,Full Scale,23.1,15.3,55,6.4,9.8,5,16,11,8,16,7,7,10,5,5,90
4352,BB298,17-(10.5)e2,,8/8/85,DEEP R,River,Riverine,SR 1456,4352,35.50027778,-79.58111111,Moore,CPF,9,3030003,P,Full Scale,628,0,0,0,0,,,,,,,,,,,
3221,LB28,8-20-3-(2.5),,4/16/84,BUCKEYE CR,Creek,,SR 1312,3221,36.24083333,-81.9,Watauga,WAT,1,6010103,MT,Full Scale,6.88,0,0,0,0,,,,,,,,,,,
3222,LB24,8-20-3-(2.5),,4/17/84,BUCKEYE CR,Creek,,NR SWEETWATER DR,3222,36.22305556,-81.9075,Watauga,WAT,1,6010103,MT,Full Scale,4.34,0,0,0,0,,,,,,,,,,,
3223,LB23,8-20-3-(0.5),,4/17/84,BUCKEYE CR,Creek,,NR SMOKETREE RD,3223,36.20194444,-81.89583333,Watauga,WAT,1,6010103,MT,Full Scale,0.42,0,0,0,0,,,,,,,,,,,
3224,EB233,5-16-6b,,4/18/84,HYATT CR,Creek,,NR LADY BIRD LN,3224,35.46611111,-83.03416667,Haywood,FRB,5,6010106,MT,Full Scale,1.57,0,0,0,0,,,,,,,,,,,
3225,EB234,5-16-6b,,4/18/84,HYATT CR,Creek,,NR WESTREAM DR,3225,35.46527778,-83.01444444,Haywood,FRB,5,6010106,MT,Full Scale,2.3,0,0,0,0,,,,,,,,,,,
4708,BB298,17-(10.5)e2,,8/17/88,DEEP R,River,Riverine,SR 1456,4708,35.50027778,-79.58111111,Moore,CPF,9,3030003,P,Full Scale,628,0,0,0,0,,,,,,,,,,,
6304,BB298,17-(10.5)e2,,7/26/93,DEEP R,River,Riverine,SR 1456,6304,35.50027778,-79.58111111,Moore,CPF,9,3030003,P,Full Scale,628,0,0,0,0,,,,,,,,,,,
7639,BB298,17-(10.5)e2,,7/6/98,DEEP R,River,Riverine,SR 1456,7639,35.50027778,-79.58111111,Moore,CPF,9,3030003,P,Full Scale,628,30,280,8.7,11.8,4,12,12,10,3,6,6,7,5,2,67
9031,BB298,17-(10.5)e2,,10/3/02,DEEP R,River,Riverine,SR 1456,9031,35.50027778,-79.58111111,Moore,CPF,9,3030003,P,EPT,628,26,270,8.6,9.6,4,18,10,4,5,6,6,2,5,1,61
9181,BB298,17-(10.5)e2,,7/22/03,DEEP R,River,Riverine,SR 1456,9181,35.50027778,-79.58111111,Moore,CPF,9,3030003,P,Full Scale,628,27.8,128,7.2,7.1,5,16,10,0,7,6,6,7,5,2,64
10745,QB276,13-2-18-(2.5),,7/15/09,BARNES CR,Creek,Riverine,SR 1303,10745,35.43861111,-79.99888889,Montgomery,YAD,9,3040103,P,Full Scale,23.1,23.8,51,7.1,7.7,5,20,15,10,15,6,6,7,4,4,92
11100,QB276,13-2-18-(2.5),,8/16/11,BARNES CR,Creek,Riverine,SR 1303,,35.43861111,-79.99888889,Montgomery,YAD,9,3040103,P,Full Scale,23.1,22.7,42.6,6.8,5.9,5,16,15,10,16,6,7,10,5,5,95
12138,QB276,,,8/8/16,BARNES CR,Creek,Riverine,SR 1303,,35.43861111,-79.99888889,Montgomery,YAD,9,3040103,P,Full Scale,23.1,24.7,52.8,7.5,11.5,0,0,0,0,0,0,0,0,0,0,85
10508,BB298,17-(10.5)e2,,7/22/08,DEEP R,River,Riverine,SR 1456,10508,35.50027778,-79.58111111,Moore,CPF,9,3030003,P,Full Scale,628,31.1,219,8.3,7.5,5,18,8,6,10,3,7,2,2,5,66
3239,NB53,23-33,,7/5/84,CONOCONNARA SWP,Swamp,,NC 561,3239,36.26916667,-77.48416667,Halifax,ROA,8,3010107,CA,Full Scale,35.8,0,0,0,0,,,,,,,,,,,
3240,NB6,24-2-(1)a1,,6/26/84,CASHIE R,River,,NC 11 BE BRIDGE,3240,36.14055556,-77.15972222,Bertie,ROA,10,3010107,CA,Full Scale,19.1,0,0,0,0,,,,,,,,,,,
3241,NB103,24-2-(1)a1,,6/26/84,CASHIE R,River,,NC 11 AB BRIDGE,3241,36.14361111,-77.16666667,Bertie,ROA,10,3010107,CA,Full Scale,18.5,0,0,0,0,,,,,,,,,,,
3242,NB75,24-2-(1)a2,,6/26/84,CASHIE R,River,,SR 1219,3242,36.12361111,-77.12166667,Bertie,ROA,10,3010107,CA,Full Scale,38.8,0,0,0,0,,,,,,,,,,,
12475,QB276,,,12/19/18,BARNES CR,Creek,Riverine,SR 1303,,35.43861111,-79.99888889,Montgomery,YAD,9,3040103,P,EPT,23.1,7.6,44.8,6.84,12,5,16,15,10,14,7,7,10,5,5,94
3245,BB277,18-(53.5),,6/9/84,CAPE FEAR R,River,,SR 1730,3245,34.47388889,-78.36861111,Bladen,CPF,16,3030005,CA,Full Scale,5210,0,0,0,0,,,,,,,,,,,
3246,IB88,15-(1)e,,7/9/84,WACCAMAW R,River,,NC 130,3246,34.09527778,-78.54861111,Columbus,LBR,57,3040206,CA,Full Scale,701,0,0,0,0,,,,,,,,,,,
3247,IB97,15-25-1-(1),,7/10/84,LOCKWOODS FOLLY R,River,,SR 1501,3247,34.02777778,-78.21805556,Brunswick,LBR,59,3040208,CB,Full Scale,49.2,0,0,0,0,,,,,,,,,,,
3248,PB4,19-(1),,7/10/84,NEW R,River,,SR 1314,3248,34.849096,-77.519383,Onslow,WOK,2,3020302,CA,Full Scale,86.3,0,0,0,0,,,,,,,,,,,
3249,PB18,20-(18)a1,,7/11/84,WHITE OAK R,River,,NR STELLA,3249,34.77444444,-77.15333333,Onslow,WOK,1,3020301,CB,Full Scale,206,0,0,0,0,,,,,,,,,,,
3254,NB66,23-(53),,7/16/84,ROANOKE R,River,,NC 45,3254,35.8975,-76.73027778,Bertie,ROA,9,3010107,CB,Full Scale,9400,0,0,0,0,,,,,,,,,,,
3255,DB14,25c,,7/17/84,CHOWAN R,River,,US 17,3255,36.05944444,-76.6875,Chowan,CHO,4,3010203,CB,Full Scale,4920,0,0,0,0,,,,,,,,,,,
3256,DB5,25a1,,7/17/84,CHOWAN R,River,,SR 1319,3256,36.53166667,-76.92138889,Hertford,CHO,1,3010203,CB,Boat,2470,0,0,0,0,,,,,,,,,,,
3257,DB21,25-4-8b,,7/17/84,POTECASI CR,Creek,,NC 11,3257,36.37055556,-77.02666667,Hertford,CHO,2,3010204,CA,Full Scale,224,0,0,0,0,,,,,,,,,,,
3260,OB56,28-78-(0.5),,7/18/84,SWIFT CR,Creek,,SR 1310,3260,36.11166667,-77.92111111,Nash,TAR,2,3020101,CA,Full Scale,165,0,0,0,0,,,,,,,,,,,
11582,BB298,17-(10.5)e2,,9/13/13,DEEP R,River,Riverine,SR 1456,,35.50027778,-79.58111111,Moore,CPF,9,3030003,P,Full Scale,628,25.7,157,6.9,7.7,4,19,12,10,6,5,6,2,5,0,69
3262,OB119,28-(99.5),,7/23/84,TAR R,River,,SR 1565,3262,35.576137,-77.180029,Pitt,TAR,5,3020103,CB,Boat,2900,0,0,0,0,,,,,,,,,,,
3265,MB12,30-16-(7),,7/24/84,ALLIGATOR R,River,,NR GUM NECK,3265,35.69944444,-76.15555556,Tyrrell,PAS,51,3010205,CB,Boat,115,0,0,0,0,,,,,,,,,,,
3267,EB251,5-(7)a,,7/24/84,PIGEON R,River,,OFF NC 215,3267,35.525,-82.84111111,Haywood,FRB,5,6010106,MT,Full Scale,130,0,0,0,0,,,,,,,,,,,
3268,EB252,5-(1),,7/24/84,PIGEON R,River,,NR PISGAH DR,3268,35.48194444,-82.88333333,Haywood,FRB,5,6010106,MT,Full Scale,118,0,0,0,0,,,,,,,,,,,
3269,EB230,5-3-(6.5),,7/25/84,E FK PIGEON R,River,,OFF US 276 AT SR 1887,3269,35.41805556,-82.81166667,Haywood,FRB,5,6010106,MT,Full Scale,25.3,0,0,0,0,,,,,,,,,,,
12387,BB298,,,7/2/18,DEEP R,River,Riverine,SR 1456,,35.50027778,-79.58111111,Moore,CPF,9,3030003,P,Full Scale,628,29.8,215,5.5,7.4,4,17,8,10,10,6,6,2,4,2,69
4214,BB180,17-(36.5),,9/1/87,DEEP R,River,Riverine,SR 1007,4214,35.555,-79.28722222,Lee,CPF,10,3030003,P,Full Scale,1070,0,0,0,0,,,,,,,,,,,
3272,BB316,18-68-12-1a,,7/8/84,BLACK R,River,,SR 1777,3272,35.28277778,-78.63805556,Harnett,CPF,18,3030006,CA,Full Scale,40.7,0,0,0,0,,,,,,,,,,,
3273,QB118,12-72-(4.5)b,,8/15/84,ARARAT R,River,,SR 2019,3273,36.40444444,-80.56194444,Surry,YAD,3,3040101,MT,Full Scale,230,0,0,0,0,,,,,,,,,,,
3274,NB8,22-(1)b,,8/8/84,DAN R,River,,NC 704,3274,36.51472222,-80.30305556,Stokes,ROA,1,3010103,MT,Full Scale,123.74044,0,0,0,0,,,,,,,,,,,
6333,BB180,17-(36.5),,8/9/93,DEEP R,River,Riverine,SR 1007,6333,35.555,-79.28722222,Lee,CPF,11,3030003,P,Full Scale,1070,0,0,0,0,,,,,,,,,,,
7645,BB180,17-(36.5),,7/8/98,DEEP R,River,Riverine,SR 1007,7645,35.555,-79.28722222,Lee,CPF,11,3030003,P,Full Scale,1070,29,141,6.9,6.1,4,11,11,10,3,3,3,2,3,2,52
12455,QB276,,,11/19/18,BARNES CR,Creek,Riverine,SR 1303,,35.43861111,-79.99888889,Montgomery,YAD,9,3040103,P,EPT,23.1,9,44.1,5.37,12.28,5,18,15,10,14,7,7,10,5,5,96
4213,BB181,17-(38.7),,9/1/87,DEEP R,River,Riverine,US 15-501,4213,35.57777778,-79.19444444,Lee,CPF,11,3030003,P,Full Scale,1170,0,0,0,0,,,,,,,,,,,
12477,QB276,,,1/23/19,BARNES CR,Creek,Riverine,SR 1303,,35.43861111,-79.99888889,Montgomery,YAD,9,3040103,P,EPT,23.1,4.5,44.1,6.37,13.25,5,18,14,10,14,7,7,10,5,5,95
12493,QB276,,,3/12/19,BARNES CR,Creek,Riverine,SR 1303,,35.43861111,-79.99888889,Montgomery,YAD,9,3040103,P,EPT,23.1,,,0,,5,18,14,10,14,7,7,10,5,5,95
12720,QB276,,,8/9/21,BARNES CR,Creek,Riverine,SR 1303,,35.43861111,-79.99888889,Montgomery,YAD,9,3040103,P,EPT,23.1,22.5,52,6.8,8.5,4,18,15,8,16,6,7,10,5,5,94
4501,QB277,13-2-18-(0.5),,3/16/88,BARNES CR,Creek,Riverine,SR 1307,4501,35.48416667,-79.94305556,Montgomery,YAD,9,3040103,P,EPT,11.3,0,0,0,0,,,,,,,,,,,
6340,BB181,17-(38.7),,8/11/93,DEEP R,River,Riverine,US 15-501,6340,35.57777778,-79.19444444,Lee,CPF,11,3030003,P,Full Scale,1170,0,0,0,0,,,,,,,,,,,
3289,CB80,11-39-(6.5)b,,8/7/84,LOWER CR,Creek,,SR 1501,3289,35.82527778,-81.63611111,Burke,CTB,31,3050101,MT,Full Scale,82.9,0,0,0,0,,,,,,,,,,,
3290,KB16,10-1-(3.5)b,,8/8/84,S FK NEW R,River,,US 421,3290,36.22083333,-81.64,Watauga,NEW,1,5050001,MT,Full Scale,34.8,0,0,0,0,,,,,,,,,,,
3291,LB12,8-(1)b,,8/8/84,WATAUGA R,River,,SR 1121,3291,36.23833333,-81.82277778,Watauga,WAT,1,6010103,MT,Full Scale,92,0,0,0,0,,,,,,,,,,,
3292,KB34,10b,,8/8/84,NEW R,River,,SR 1345,3292,36.55222222,-81.18333333,Alleghany,NEW,3,5050001,MT,Full Scale,823,0,0,0,0,,,,,,,,,,,
3293,KB100,10-9-(6),,8/9/84,LITTLE R,River,,NC 18,3293,36.54305556,-81.02138889,Alleghany,NEW,3,5050001,MT,Full Scale,99.2,0,0,0,0,,,,,,,,,,,
7646,BB181,17-(38.7),,7/8/98,DEEP R,River,Riverine,US 15-501,7646,35.57777778,-79.19444444,Lee,CPF,11,3030003,P,Full Scale,1170,29,154,6.8,6.8,4,12,12,10,3,6,6,2,5,5,65
3295,EB167,6-54-(1)b,,8/20/84,MILLS R,River,,SR 1337,3295,35.39861111,-82.595,Henderson,FRB,3,6010105,MT,Full Scale,66.5,0,0,0,0,,,,,,,,,,,
3296,GB120,2-79-23-4-1-1ut1,,8/22/84,UT SHORTOFF CR,Creek,,SR 1150,3296,35.11888889,-83.17083333,Jackson,LTN,2,6010203,MT,Full Scale,0.15,0,0,0,0,,,,,,,,,,,
3297,GB85,2-79-23-4-1,,8/22/84,GRASSY CAMP CR,Creek,,HEADWATERS,3297,35.10805556,-83.15444444,Jackson,LTN,2,6010203,MT,Full Scale,0.47,0,0,0,0,,,,,,,,,,,
3298,HB2,4-13-(0.5)b,,8/20/84,HORSEPASTURE R,River,,NC 281,3298,35.09222222,-82.97583333,Transylvania,SAV,2,3060101,MT,Full Scale,24,0,0,0,0,,,,,,,,,,,
3299,EB10,6-(1),,8/22/84,FRENCH BROAD R,River,,SR 1129,3299,35.14861111,-82.79972222,Transylvania,FRB,1,6010105,MT,Full Scale,103,0,0,0,0,,,,,,,,,,,
3300,CB11,11-(8)b,,8/23/84,CATAWBA R,River,,SR 1221,3300,35.68583333,-82.06111111,McDowell,CTB,30,3050101,MT,Full Scale,127,0,0,0,0,,,,,,,,,,,
3305,FB15,1-(43.7),,8/20/84,HIWASSEE R,River,,off SR 1687 UPS WILL SCOTT CR,3305,35.08055556,-84.00277778,Cherokee,HIW,2,6020002,MT,Full Scale,406,0,0,0,0,,,,,,,,,,,
3306,FB10,1-52c,,8/21/84,VALLEY R,River,,SR 1554,3306,35.13888889,-83.98055556,Cherokee,HIW,2,6020002,MT,Full Scale,103,0,0,0,0,,,,,,,,,,,
3307,GB8,2-57-(22.5)b,,8/21/84,NANTAHALA R,River,,OFF US 19-74 BE QUEENS CR,3307,35.28611111,-83.6675,Swain,LTN,3,6010202,MT,Full Scale,143,0,0,0,0,,,,,,,,,,,
3308,GB42,2-57-(0.5),,8/22/84,NANTAHALA R,River,,FSR 437,3308,35.12694444,-83.61916667,Macon,LTN,3,6010202,MT,Full Scale,51.7,0,0,0,0,,,,,,,,,,,
3309,GB35,2-(26.5)a,,8/22/84,L TENNESSEE R,River,,NC 28,3309,35.235,-83.39583333,Macon,LTN,1,6010202,MT,Full Scale,323,0,0,0,0,,,,,,,,,,,
3310,GB117,2-79-(38),,8/23/84,TUCKASEGEE R,River,,OFF SR 1377,3310,35.366671,-83.260313,Jackson,LTN,2,6010203,MT,Full Scale,347,0,0,0,0,,,,,,,,,,,
3311,EB10,6-(1),,8/24/84,FRENCH BROAD R,River,,SR 1129,3311,35.14861111,-82.79972222,Transylvania,FRB,1,6010105,MT,Full Scale,103,0,0,0,0,,,,,,,,,,,
3312,EB250,5-(7)f,,8/24/84,PIGEON R,River,,I-40,3312,35.78527778,-83.11305556,"Cocke, TN",FRB,5,6010106,MT,Full Scale,540,0,0,0,0,,,,,,,,,,,
3313,EB320,May-41,,8/24/84,CATALOOCHEE CR,Creek,,SR 1395,3313,35.66722222,-83.07277778,Haywood,FRB,5,6010106,MT,Full Scale,49.1,0,0,0,0,,,,,,,,,,,
3314,EB257,5-(7)c,,8/25/84,PIGEON R,River,,SR 1642,3314,35.535,-82.91111111,Haywood,FRB,5,6010106,MT,Full Scale,162,0,0,0,0,,,,,,,,,,,
3029,BB129,17-(10.5)d2,,8/24/83,DEEP R,River,Riverine,SR 2628,3029,35.63888889,-79.6175,Randolph,CPF,9,3030003,P,Full Scale,408,0,0,0,0,,,,,,,,,,,
3316,QB110,12-(53),,8/27/84,YADKIN R,River,,SR 1003,3316,36.2825,-80.56277778,Surry,YAD,2,3040101,MT,Full Scale,1227.8,0,0,0,0,,,,,,,,,,,
3317,QB55,12-(38),,8/28/84,YADKIN R,River,,NC 18-268,3317,36.1525,-81.14583333,Wilkes,YAD,1,3040101,MT,Full Scale,500,0,0,0,0,,,,,,,,,,,
3318,CB107,11-38-34,,8/28/84,WILSON CR,Creek,,US 221,3318,36.09694444,-81.80777778,Avery,CTB,31,3050101,MT,Full Scale,0.74,0,0,0,0,,,,,,,,,,,
3319,EB288,7-2-(21.5),,8/28/84,N TOE R,River,,US 19E,3319,35.98111111,-82.01611111,Avery,FRB,6,6010108,MT,Full Scale,74,0,0,0,0,,,,,,,,,,,
3320,EB286,7-2-(27.7)b,,8/28/84,N TOE R,River,,SR 1162,3320,35.92916667,-82.11527778,Mitchell,FRB,6,6010108,MT,Full Scale,145,0,0,0,0,,,,,,,,,,,
3321,EB289,7,,8/29/84,NOLICHUCKY R,River,,OFF NC 197/SR 1321,3321,36.07802,-82.34755,Mitchell,FRB,6,6010108,MT,Full Scale,608,0,0,0,0,,,,,,,,,,,
3322,EB194,6-(54.75)f,,8/29/84,FRENCH BROAD R,River,,NC 213,3322,35.78611111,-82.66083333,Madison,FRB,4,6010105,MT,Full Scale,1330,0,0,0,0,,,,,,,,,,,
